xdes, ydes, zdes, vxdes, vydes, vzdes, phides, thetades, psides, x, y, z, vx, vy, vz, phi, theta, psi
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16458, -0.484357, 0.189909, -0.000152102, -0.000243762, 0.000297534, -0.0454919, -0.0147728, -0.0549035
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164571, -0.484323, 0.189925, -6.62215e-05, 0.000129892, 0.000377736, -0.0456673, -0.0147557, -0.054829
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164574, -0.484322, 0.189934, 0.000133861, 1.81815e-05, 0.000695158, -0.045659, -0.0147826, -0.054821
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164559, -0.484203, 0.189938, 0.000170333, 0.00153259, 0.000696293, -0.0455533, -0.014753, -0.0547234
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164565, -0.484191, 0.189942, 0.00047847, 0.00123652, 0.000513501, -0.0455292, -0.0147583, -0.0546999
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164502, -0.484173, 0.18999, -0.000217945, 0.00126869, 0.00131176, -0.0454519, -0.0148026, -0.0545683
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164495, -0.484165, 0.190009, -0.00039237, 0.000898706, 0.00163666, -0.0454729, -0.0148083, -0.0545803
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164495, -0.484165, 0.190009, -0.00039237, 0.000898706, 0.00163666, -0.0454729, -0.0148083, -0.0545803
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16451, -0.484165, 0.189949, 9.49688e-05, 0.000656737, 0.000861002, -0.0454866, -0.0148592, -0.0544766
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164504, -0.484194, 0.189943, -0.000478077, 0.000190267, 0.000838574, -0.0454756, -0.0149344, -0.0544721
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1645, -0.484191, 0.189952, -0.000402116, 0.000247474, 0.000901291, -0.0455008, -0.0149116, -0.0544558
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164495, -0.484231, 0.189876, -0.000790776, -0.000149828, -0.000601447, -0.0455096, -0.0149354, -0.0544847
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164491, -0.484235, 0.189876, -0.000497751, -0.00037309, -9.29475e-05, -0.0455136, -0.0149403, -0.05446
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164513, -0.484244, 0.189877, 0.000118908, -0.000347099, -0.000543885, -0.0455194, -0.0150529, -0.0544379
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164512, -0.484248, 0.189865, -4.36235e-05, -0.000362976, -0.000930947, -0.0454906, -0.0150626, -0.054434
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164543, -0.484255, 0.189862, 7.63774e-05, -0.000191059, -0.000925212, -0.0455405, -0.0149937, -0.0543904
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164563, -0.48427, 0.189874, -0.000208161, -0.000605186, -0.000497541, -0.0455267, -0.0150255, -0.0543996
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164563, -0.48427, 0.189874, -0.000208161, -0.000605186, -0.000497541, -0.0455267, -0.0150255, -0.0543996
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164597, -0.484363, 0.189838, -0.000397383, -0.00156324, -0.000744782, -0.0457206, -0.0150764, -0.0544318
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1646, -0.484387, 0.189831, -2.474e-05, -0.00188013, -0.000650508, -0.045756, -0.0150531, -0.0544299
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164575, -0.48435, 0.189859, 0.000325778, -0.00105034, 0.000258685, -0.0455914, -0.0151114, -0.0544785
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164572, -0.484366, 0.189869, -0.000173627, -0.00127812, 0.000348417, -0.0456263, -0.0151391, -0.0544598
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164633, -0.484352, 0.189854, 0.000951052, -0.000950655, -0.000153943, -0.045611, -0.0150856, -0.0544095
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164597, -0.484289, 0.189913, 0.000242516, -6.16603e-05, 0.000500777, -0.0454181, -0.0150783, -0.0544479
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164591, -0.484291, 0.189921, -0.000340797, -7.28638e-05, 0.000644225, -0.0454341, -0.0151386, -0.0544181
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164592, -0.484238, 0.189919, 7.72958e-05, 0.000607348, 0.00100532, -0.045256, -0.01515, -0.0543618
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16458, -0.484224, 0.189913, 0.000504379, 0.000608077, 0.000741903, -0.0453219, -0.0150665, -0.054376
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16458, -0.484224, 0.189913, 0.000504379, 0.000608077, 0.000741903, -0.0453219, -0.0150665, -0.054376
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164524, -0.484285, 0.189918, -0.00053134, -0.00030737, 0.000342009, -0.045386, -0.0150135, -0.0543954
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164549, -0.484293, 0.189931, -0.000463363, -0.000302873, 0.000234855, -0.0454436, -0.015012, -0.0543889
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164487, -0.484276, 0.189906, -0.00170388, 8.89514e-06, -0.000350534, -0.0453636, -0.0149848, -0.0544533
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164446, -0.484261, 0.189865, -0.00243682, 0.000105308, -0.000978574, -0.0452386, -0.0150426, -0.0545118
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16442, -0.48426, 0.189855, -0.00225287, 9.10848e-05, -0.000984437, -0.0452282, -0.0150569, -0.0545617
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164484, -0.484274, 0.189827, -0.000920904, -7.93641e-06, -0.00128756, -0.0451972, -0.0150852, -0.0545405
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164473, -0.484277, 0.189817, -0.000962416, -0.00020459, -0.000971169, -0.0451322, -0.0150859, -0.0544741
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164527, -0.484291, 0.189847, -0.000233739, -9.09222e-05, -0.000612942, -0.0450668, -0.0150303, -0.0545699
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164521, -0.484297, 0.189842, -0.000375128, -0.00036809, -0.000606222, -0.0450638, -0.0150424, -0.0545478
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164521, -0.484297, 0.189842, -0.000375128, -0.00036809, -0.000606222, -0.0450638, -0.0150424, -0.0545478
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164571, -0.484316, 0.189849, -6.67288e-05, -0.000563718, -0.000214024, -0.0451573, -0.0150353, -0.0546277
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164564, -0.484325, 0.189848, -0.000445855, -0.000667455, -0.000231451, -0.04519, -0.0149963, -0.0545928
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164551, -0.484288, 0.18988, -0.000499564, -0.000151874, 0.000328179, -0.0451377, -0.0149684, -0.0545653
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164536, -0.484276, 0.189913, -0.00139808, -0.000100272, 0.000796234, -0.0451213, -0.0148138, -0.0545175
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164513, -0.484279, 0.189923, -0.00204892, -0.000279729, 0.000950583, -0.0451264, -0.0148088, -0.0545216
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164484, -0.48429, 0.189926, -0.00239796, -0.000274781, 0.000909464, -0.0451326, -0.014728, -0.0545613
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164461, -0.484293, 0.189939, -0.00228516, -0.000345066, 0.00103865, -0.0451418, -0.014739, -0.0545519
